id,title,text,rse,url,publication_date,published_at,rssfeed_id,source
06E0BRZO0W,Egypt reports bird flu outbreaks in rural area,"Egypt reports bird flu outbreaks in rural areaLocal authorities in rural Egypt have declared a state of emergency after detecting two outbreaks of bird fluByThe Associated PressDecember 21, 2020, 11:08 AM• 2 min readShare to FacebookEmail this articleCAIRO -- Local authorities in rural Egypt have declared a state of emergency after detecting two outbreaks of bird flu.Nagy Awad, head of the veterinary agency in the southwestern province of al-Wadi al-Gedid, said Sunday that avian influenza was detected in two poultry farms in the villages of Ezab el-Qasr and Oweina in the Dakhla Oasis, located over 750 kilometers (470 miles) from the capital, Cairo.He said the infected birds were culled and authorities have carried out medical examinations of people who were in contact with them. The virus, which is mainly spread through contact with infected animals, can cause severe illness or death in humans.Egypt suffered a major outbreak of bird flu in 2006 that led to the suspension of all poultry exports. Authorities have been pressing to renew them, and earlier this year, the World Organization for Animal Health, an intergovernmental body, had declared Egypt free of bird flu for the first time in 14 years.The H5N1 strain of bird flu spread in early 2000s in Asia, Europe, Africa and the Middle East, leading to the slaughter of tens of millions of chickens and ducks. Hundreds of people were infected, many of whom died, according to the World Health Organization.Egypt is at high risk because many of its poultry farms are in residential areas. Many Egyptians also raise pigeons and chickens at home to supplement their income. Even in dense urban areas, birds are kept on rooftops, balconies and courtyards.",#,https://abcnews.go.com/Health/wireStory/egypt-reports-bird-flu-outbreaks-rural-area-74839100,1608547803,2020-12-21 09:50:03+00:00,075a4e9c14,abcnews.go.com
0916ZJDTBZ,Philippines widens poultry imports ban to halt bird flu spread,"MANILA, Jan 14 (Reuters) - The Philippines' Department of
Agriculture said on Thursday it has imposed a temporary ban on
the importation of domestic and wild birds and their products
from France, South Korea and the Netherlands, where the H5N8
avian flu virus has been detected.The Philippines' import ban has been widened weeks after
first temporarily halted poultry purchases from Poland from last
month because of the outbreak of the highly pathogenic strain.
(Reporting by Enrico Dela Cruz; Editing by Christian
Schmollinger)© Copyright Thomson Reuters 2021. Click For Restrictions - http://about.reuters.com/fulllegal.asp",South Korea,https://www.agriculture.com/markets/newswire/philippines-widens-poultry-imports-ban-to-halt-bird-flu-spread,1610594883,2021-01-14 02:28:03+00:00,075a4e9c14,www.agriculture.com
0AB2H1H1GV,Avian flu restrictions come into play Monday,"OWNERS of free-range poultry and other captive birds in Cumbria will have to house them from Monday, to protect against bird flu.

 Cumbria Trading Standards are advising poultry keepers about the new measures that come into force at the start of next week, saying they must follow strict biosecurity measures in order to limit the spread of and eradicate the disease.

 Extra precautions, such as cleaning and disinfecting equipment, clothing and vehicles, limiting access to non-essential people on their sites, and workers changing clothing and footwear before entering bird enclosures, must be taken.

 A Trading Standards statement said that everyone must remain vigilant for any signs of disease in their birds and any wild birds and seek prompt advice from their vet if they have any concerns.

 They can help prevent avian flu by maintaining good biosecurity on their premises, including:

 n Housing or netting all poultry and captive birds

 n Cleansing and disinfecting clothing, footwear, equipment and vehicles before and after contact with poultry and captive birds – if practical, use disposable protective clothing

 n Reducing the movement of people, vehicles or equipment to and from areas where poultry and captive birds are kept, to minimise contamination from manure, slurry and other products, and using effective vermin control

 n Thoroughly cleaning and disinfecting housing at the end of a production cycle

 n Keeping fresh disinfectant at the right concentration at all points where people should use it, such as farm entrances and before entering poultry and captive bird housing or enclosures

 n Minimising direct and indirect contact between poultry and captive birds and wild birds, including making sure all feed and water is not accessible to wild birds.

 Public health advice is that the risk to human health from the virus is very low and food standards bodies advise that avian influenzas pose a very low food safety risk for UK consumers, and it does not affect the consumption of poultry products, including eggs.

 The new housing measures will be from 14 December onwards and will be kept under regular review as part of the government’s work to protect flocks.

 Poultry and captive bird keepers and members of the public should report dead wild birds to the Defra helpline on 03459 33 55 77 (option 7), and keepers should report suspicion of disease to APHA on 03000 200 301.",#,https://www.nwemail.co.uk/news/18938968.avian-flu-restrictions-come-play-monday/,1607749200,2020-12-12 04:00:00+00:00,075a4e9c14,www.nwemail.co.uk
0AZ77BCEK1,What is Bird flu,"What is Bird flu 
Bird flu or avian influenza is a viral infection that infects not just birds but also humans and other animals. There are different types of bird flu depending on the subtypes of viruses that attack you. Scientists have identified more than a dozen types of bird flu causing viruses, but the two most common strains are H5N1 and H7N9. Although, the influenza virus that causes bird flu rarely infects humans, but when it does it can turn fatal. The first case of avian influenza that affected the human population was caused by H5N1 virus in Hong Kong in 1997. After this incident, several other cases of bird flu were reported in Hong Kong, China, Bangladesh, Pakistan, and Egypt. Since 1997, less than 500 bird flu deaths have been listed to the World Health Organization ( WHO ). Outbreaks of avian influenza have occurred in Asia, Africa, North America and different parts of Europe. During this phase, it was observed that people who had close contact with sick birds got infected by the influenza virus.",North America,https://timesofindia.indiatimes.com/life-style/health-fitness/health-a-z/bird-flu/diseasearticle/74283902.cms,1582542254,2020-02-24 10:04:14+00:00,075a4e9c14,timesofindia.indiatimes.com
0BI3STFL6M,Epidemiologist Warns Congress that U.S.-China Tensions Harm Collaboration on Coronavirus Epidemic,"Epidemiologist Warns Congress that U.S.-China Tensions Harm Collaboration on Coronavirus Epidemic 
Feb. 17, 2020 ( EIRNS ) -- Jennifer Bouey, senior policy researcher at the RAND Corporation and George Washington University professor, outlined to the House Foreign Affairs Committee's Asia subcommittee Feb. 5 hearing on the coronavirus, the great benefits which U.S.-China collaboration on developing China's public health capabilities have made to the battle against global virus threats. Bouey warned, however, that the weakened collaboration on health matters between the two as a result of today's increased tensions, has real consequences for fighting the current novel coronavirus epidemic. 
When the SARS virus hit China in 2003, China had neither a national center for disease control nor a national case-reporting system, nor could any physician or journalist alert the public of any infectious outbreak before the Ministry of Health announced it, Bouey reported in her written testimony. Faced with its unpreparedness, China shook up its approach to domestic and global health. China's Ministry of Health signed a multi-year partnership with the U.S. Health and Human Services Department in October 2003, to build up China's public health infrastructure. Under the agreement, the U.S. Centers for Disease Control and Prevention ( CDC ) and the Chinese National Influenza Center ( CNIC ) worked together in 2004 to develop China's influenza technical expertise and surveillance capabilities, so that it could deal with the outbreak of the H5N1 avian flu virus. 
When the H1N1 swine flu then hit Mexico and the United States in 2009, American and Chinese authorities shared information and technology to fight the virus, and China became the first country to mass-produce an H1N1 vaccine. 
In 2010, China's CNIC, which by then included 408 laboratories and 553 sentinel hospitals, was designated the fifth WHO Collaborating Center for Reference and Research on Influenza. The CNIC began testing more than 20,000 influenza viruses annually and training other countries on influenza control. 
In 2013, U.S.-China collaboration proved key in the outbreak of the highly-mortal H7N9 avian flu ( with a 30 % fatality rate ) in China, and again in 2014, with the outbreak of the even more fatal Ebola epidemic in West Africa. U.S. and Chinese medical teams collaborated on the ground in Africa, and in 2015, held a U.S.-China Symposium on Ebola, Research, and Global Health Security, hosted by the U.S. National Institutes of Health ( NIH ). 
In the last three years of tensions, however, collaborative meetings have stalled; NIH and CDC staff based in Beijing have been reduced; the U.S. closed its National Science Foundation office in Beijing; China has enacted legislation restricting foreign NGO activities. 
Bouey urged the Congress and administration to use the coronavirus crisis to turn this around. Rather than stigmas and punitive remarks, she proposed that the U.S. CDC work with China's CDC and the China International Development Cooperation Agency, to map out potential collaboration on helping countries which do not have health care systems capable of stopping the spread of the novel coronavirus, or COVID-19.",West Africa,https://larouchepub.com/pr/2020/200217_epidemic.html,1581926400,2020-02-17 07:00:00+00:00,075a4e9c14,larouchepub.com
0BUOCVOF6V,Veterinary service stands by its findings that dying ducks had avian flu,"Veterinary service stands by its findings that dying ducks had avian flu 
The veterinary service has stood by its report that ducks which have been dying at Salina been tested positive for Influenza A subtype H6 ( avian flu ). 
Times of Malta reported on Monday that the Commissioner for animal rights had launched an investigation into the deaths after a privately commissioned report contradicted the first findings of the state veterinarian. 
But the Veterinary Regulation Directorate stood by its findings on Tuesday, saying that confirmatory tests were carried out by the EU reference laboratory ( EURL ). 
It said most of the feral waterfowl have been relocated to a secure place and efforts are being made to try to relocate the remaining birds. Further testing is also being carried out. 
People were asked not to move any remaining birds to other sites without its official approval. 
The directorate had reported earlier this month that the ducks were infected with avian flu and salmonella and could pose a threat to other wildlife in the area as well as the local food chain due to the possibility of transmission of disease through poultry. 
However, a private report commissioned to investigate the cause of death of the ducks did not find avian flu or salmonella in the animals tested. 
The private report, authored by veterinarian Catherine Portelli, said there were no signs of respiratory diseases in the ducks and that it was likely they died of poisoning or gastrointestinal disease. However, the conclusion was subject to the outcome of further toxicological tests, which are ongoing. Independent journalism costs money. Support Times of Malta for the price of a coffee. Support Us",#,https://timesofmalta.com/articles/view/veterinary-service-stands-by-its-findings-that-dying-ducks-had-avian.806367,1595325180,2020-07-21 07:53:00+00:00,075a4e9c14,timesofmalta.com
0C0MDNWACE,Bird flu fear grips Mahakalpara,"Bird flu fear grips Mahakalpara 
Mahakalpara: Fears of a bird flu outbreak gripped coastal Mahakalpara block in Kendrapara as birds are reportedly dropping dead. In the last two days, 10 birds were found dead at Batighar, Ramnagar, Jambu, Baulakani panchayats. 
Priyaranjan Rout, a local resident, said that crows, cranes, cuckoos, were found dead. The bodies of the birds were buried in the earth. 
Environmentalists expressed concern over a possible spread of bird flu which may affect migratory birds in the area. 
They demanded massive awareness programme for the people on the prevention of the bird flu. 
They said samples of dead birds should be sent to the Animal Disease Research Laboratory ( ADRL ) in Cuttack to ascertain the cause of death.",#,https://www.orissapost.com/bird-flu-fear-grips-mahakalpara/,1580527013,2020-02-01 02:16:53+00:00,075a4e9c14,www.orissapost.com
0CKHXBFS4F,Non-notifiable avian influenza discovered in Monaghan flock,"Non-notifiable avian influenza discovered in Monaghan flock 
The Department of Agriculture, Food and the Marine has confirmed the identification of a `` low pathogenic avian influenza of the H6N1 sub-type in a commercial poultry flock '' in Co.. Monaghan. 
According to a statement from the department: `` This sub-type of avian influenza is not a notifiable disease and has no known public health risk nor international trade implications. 
`` Movement of poultry and poultry products onto and from the farm were subject to restriction whilst an investigation into the disease episode was underway. 
Movement restrictions currently remain in place as a precautionary measure to mitigate against the spread of this disease to other locations. 
The department will be liaising with the flock-owner with a view to minimising the risk of disease spreading from his farm, the statement outlined. 
In addition to this flock, the department is investigating two more flocks in the Monaghan area for avian influenza. 
In both cases the presenting clinical signs and preliminary laboratory results are such that low pathogenic H6N1 is likely to be the disease agent involved, according to the statement. 
Similar outbreaks of low-pathogenic H6N1 avian influenza have been identified in Northern Ireland, Scotland and England over recent weeks. 
The situation has been described as `` a timely reminder of the importance of ensuring high standards of biosecurity in poultry flocks ''. 
The department urges all poultry owners -- including backyard flock owners -- to be vigilant and to implement strict biosecurity on their premises, particularly by ensuring only essential personnel, vehicles and equipment have access to their flocks and minimising contact between poultry and wild birds. 
Flock-owners should regularly monitor their birds for signs of disease, the department has advised. 
If they suspect avian influenza, they must report it immediately to their veterinarian or to one of the department's Regional Veterinary Offices. 
It should be noted that there has also been a number of outbreaks of the notifiable H5N8 strain of avian influenza in Central Europe and the number of outbreaks has been steadily increasing in the last few weeks, with outbreaks now reported in seven countries. 
Concluding, the department reminded poultry owners that anyone who keeps poultry, even only one or two birds, in Ireland must register their premises with the Department of Agriculture, Food and the Marine.","Northern Ireland, Centeral Europe",https://www.agriland.ie/farming-news/non-notifiable-avian-influenza-discovered-in-monaghan-flock/,1583746440,2020-03-09 08:34:00+00:00,075a4e9c14,www.agriland.ie
0F8TLW6YCE,Covid-19 and bird flu: Tamil Nadu minister warns of action against people spreading rumours about eating chicken,"Covid-19 and bird flu: Tamil Nadu minister warns of action against people spreading rumours about eating chicken 
MADURAI: There is no harm in consuming chicken and egg, Tamil Nadu minister for animal husbandry Udumalai K Radhakrishnan said on Tuesday. He warned stringent action against those spreading rumours about Covid-19 and bird flu and linking them with poultry consumption. The minister was talking to reporters in Kovilpatti after taking part in some functions at Kalugumalai and Kattalankulam. `` Thousands are working in the chicken and egg industry. The industry fetches revenue to the tune of several crore rupees for Tamil Nadu, '' the minister said and made an appeal to consumers not to believe in rumours. The minister said the bird flu situation had been brought under control in Kozhikode district of Kerala where the outbreak was reported last weekend. Elaborating on the measures taken by the department to prevent bird flu in Tamil Nadu, the minister said 26 disinfection camps had been established at check posts on the Tamil Nadu-Kerala border.",#,https://timesofindia.indiatimes.com/city/chennai/covind-19-and-bird-flu-tamil-nadu-minister-warns-of-action-against-people-spreading-rumours-about-eating-chicken/articleshow/74563870.cms,1583848893,2020-03-10 13:01:33+00:00,075a4e9c14,timesofindia.indiatimes.com
0F9W1GRIGH,Bird flu concerns persist in sector 16 December 2020 Free,"Bird flu continues to threaten the poultry industry on the island of Ireland. The confirmed outbreak last week among a small turkey flock in Wicklow is the latest confirmation of bird flu on this island. The advice is clear – flock owners are asked to keep visitors to an absolute minimum and to maintain a visitors’ book that includes contact details and previous sites visited, as well as what sites they are going to next. Visitors should also wear protective clothing and be given access to foot dip and hand washing facilities. According to chair of the Ulster Farmers Union poultry committee Ronnie Wells (page 48), bird flu, the biggest risk to the industry, comes from poultry keepers with backyard or hobby flocks. He maintains that a lot of these people don’t realise that if they had food sitting outside for their hens, a wild bird with avian influenza could fly down and leave its droppings nearby. This can then potentially be spread to other farms and could devastate the industry. Differentiating productsHow to differentiate poultry products is a debate among poultry producers, similar to the dairy and beef sectors at the moment. On page 50, UCD’s Patrick Wall discusses some of the issues that help marketing and the attributes of eggs and chicken meat that can assist in differentiating the product from other sources of protein. Similarly, the UFU poultry committee is seeking guarantees from retailers that barn eggs will have a long-term market, free-range products will command a premium and that the lower-tier egg market will not be served by cheap imports (see page 49).The rising price of poultry feed is going to impact margins on poultry farms over the coming months. While many poultry producers will have forward purchased, producers will still feel the effects at some stage in the future. Research has shown that where the pig or poultry sectors are concerned, we are not competitive on feed prices, so efficiency and minimising waste are essential.
 Read moreWicklow turkey flock euthanised as bird flu confirmedDepartment steps up bird flu regulations",#,https://www.farmersjournal.ie/bird-flu-concerns-persist-in-sector-589834,1608159150,2020-12-16 21:52:30+00:00,075a4e9c14,www.farmersjournal.ie
